ChanQual,Exp_collection,Expi,WebCam,comments,ephysFN,expControlFN,pref_chan,pref_unit,stim_size,stimuli
5.0,BigGAN_FC6,,,"002 G BG (1) 
1 [-3 –3.5] 5 3 CMAES 
1 [-3 –3.5] 5 3 CMAES 
Copied reference image. Here we go!  
This unit has looks good  
Hash 5/5 quite bulky PSTH wtf doesn't look like what I see earlier... 
If not working I'll try unit 2 instead.  
BigGAN climbed a little bit, FC6 stay put!  
BigGAN isevolving a peak... but not quite there yet.  
May terminate  early.  
1c unit is quite hashy, 1b is relatively sparse, 1a is just quiet . 
Signal in 1 is not that reliable.  
May terminate early. This guy doesn’t seem to like black bears at all.  
Evolves a little bit but weak. 
Completed but may not save. 25 blocks  ",Alfa-06112020-002,201106_Alfa_generate_BigGAN(1),1.0,,5.0,N:\Stimuli\2020-BigGAN\2020-11-06-Alfa-01\2020-11-06-11-29-50
4.0,BigGAN_FC6;BigGAN_Hessian,17.0,,"003 G BG (2) 11:53-12:14 
19 [0 –2.4] 4 1 CMAES 
19 [0 –2.4] 4 1 CMAES 
BigGAN evolves a bit and it's on top of other threads.  
Why I feel the online PSTH display looks weird  
Starts evolving a tiny bit.  
Monkey is still at full accuracy. … 
Evolved slightly....but should be significant.  
FC6 do nothing over there...totally flat.  
OK lets's play with this evolution and do some movie over it.  
OMG sth suddenly happen at gen 20 and firing rate drop like a cliff. 
It comes back to normal at gen 23. … not quite 
He fluctuates a lot in the last few gens, is there a feature coming up and down? 
OMG it climbs up a cliff?! This is significant. 
Is there an decaying effect on the reference images? 
Lets stop at 31 and play with it!  
21 mins  
stop Completed  ",Alfa-06112020-003,201106_Alfa_generate_BigGAN(2),19.0,,4.0,N:\Stimuli\2020-BigGAN\2020-11-06-Alfa-02\2020-11-06-11-53-09
4.0,NaturalMovie,,,"004 Selectivity Movie on Natural Movies  12:19 
19 [0 –2.4] 4 1 
New ones! Ohooo 
Birds moving movie 12 of them  
2nd trial things becomes much easier !  
7 mins 7 blocks  
8:30 8 blocks! Ohoooo 
Completed  ",Alfa-06112020-004,201106_Alfa_selectivity_movie,19.0,,4.0,N:\Stimuli\2020-MovieStaticCmp\2020-11-06-Alfa-01
4.0,BigGANHessMovie,,,"005 Selectivity Hessian Movies 12:33 
19 [0 –2.4] 4 1 
What's the neural pattern that drives him to look at the thing ? Even if it's against his interest.  
He is tdoing better and better for non-foveal stimuli.  
Novelty driven saccade behavior.  
5 mins 5 blocks  
Monkey slows down a little bit  
Block 7 add acquisition reward a bit.  
9 mins 8 blocks Completed ! ",Alfa-06112020-005,201106_Alfa_selectivity_movie(1),19.0,,4.0,N:\Stimuli\2020-MovieStaticCmp\2020-11-06-Alfa-02
4.0,BigGAN_Hessian,17.0,,"006 Selectivity Basic  starts 12:45 
All Hessian Movie frame images.  
Monkey is definitely slower than before....Need to move fast.  
8 mins 5 blocks  
7 blocks 11min 30s ",Alfa-06112020-006,201106_Alfa_selectivity_basic,19.0,,4.0,N:\Stimuli\2020-MovieStaticCmp\2020-11-06-Alfa-02-Frames
4.0,NaturalMovie_Frame,,,"007 Selectiity Basic starts 13:11 
Frames from natural movies  58 in total. From 12 movies to match the number in BigGAN movies.  
Definitely there is tuning for natural movies  
Seems he is in the no longer working state....May not complete very much .  
I'll be really interested to see what are the peaks in the tuning for frames.  
6 blocks! Lets hope for the final one~ 
Completed  ",Alfa-06112020-007,201106_Alfa_selectivity_basic(1),19.0,,4.0,N:\Stimuli\2020-MovieStaticCmp\2020-11-06-Alfa-01-Frames
4.0,Masking_Frame,,,"008 Masking 
He seems to like this better?  
3 rd blocks he seems to hate theses stimuli... 
Selectivity is quite stable.  
4 blocks 7 mins  
Completed  ",Alfa-06112020-008,201106_Alfa_selectivity_Masking,19.0,,4.0,N:\Stimuli\2020-Masking\2020-11-06-Alfa-01
,,,,"001 RF mapping 11:05 starts   
Channel 26?  
Lets see if we can get sth driving the cell.  
9min 001 
Today the signal looks pretty good! All the rf looks quite clear.  
Completed  ",Alfa-11112020-001,201111_Alfa_rfMapper_basic,,,,
5.0,BigGAN_FC6,,,"003 generate BigGAN  
This time at least PSTH looks much better 
Besides BigGAN responds better than FC6 
Evolved a little bit  
Maybe terminates early.  
Anyway at least for these cells FC6 is less effective than BigGAN.  
OK both threads stays put not going anywhere.  
19 mins stays at the same.  
25 blocks. OK stay there. 
Completed  ",Alfa-11112020-003,201111_Alfa_generate_BigGAN(2),26.0,,4.5,N:\Stimuli\2020-BigGAN\2020-11-11-Alfa-01\2020-11-11-11-32-43
5.0,Evol_BigGAN_Movie,,,"005 Generate Movie  12;13 
No crash hopefully.. 
Monkey looks tired, each trial is longer than expected. It's 1.7, 1.6 sec now 
The long inter block intevl isa good time for him to rest.  
This task can definitely work  
CMAES in the full BigGAN + tangent space 256 * 2dim space  
9 mins 12 blocks looks great! 
DOn't thinkg this will go very far...  
15 mins 17 blocks 
18 min 21 blocks 
6 frames 2.5 expon, 0.7 maxdist  
200 ms duration  
Completed  ",Alfa-11112020-005,201111_Alfa_generate_Movie(3),26.0,,4.5,N:\Stimuli\2020-generate-Movie\2020-11-11-Alfa-01\2020-11-11-12-14-11
5.0,Evol_BigGAN_Movie,,,"006 Generate moviees  12:38 
Same settin with chanel 6 2  
Reference image copied  
6 [-0.1 2.6 ] 4.5 2 BigGAN (256 d space ) 
So Movie definitely drives sustained activity in this cell!  
Good singal  
Seems like the movie is eolving. 
It's not too significant but it's defintely evolving . 
So predictive coding things may work against us.  
As a movie becomes more and more familiar the firing rate can drop... 
Kind of stable? Or converged at 16 blocks 15 mins  
So the score steady decays a bit.  
20 blocks 21 mins . 
The thing seems to be far from optimal 
21 blocks finished  
Completed  ",Alfa-11112020-006,201111_Alfa_generate_Movie(4),6.0,,4.5,N:\Stimuli\2020-generate-Movie\2020-11-11-Alfa-02\2020-11-11-12-38-25
3.0,Evol_BigGAN_Movie,,,"007 Generate Movies  13:05 
Generate setting 6 2.5 0.5  
6 [-0.1 2.6 ] 4.5 2 BigGAN class (128 d space ) 
Try to evolve sth from this  
He seems not willing to work very much   
This evolution is really succesful although it's just 7 blocks!  
It's stable and consistent  
Completed  ",Alfa-11112020-007,201111_Alfa_generate_Movie(5),6.0,,4.5,N:\Stimuli\2020-generate-Movie\2020-11-11-Alfa-03\2020-11-11-13-05-11
,,,,"001 RFmapping  
1 2 4 Units look good today.  
5 blocks 7 mins  
Completed  ",Alfa-12112020-001,201112_Alfa_rfMapper_basic,,,,
4.0,Evol_FC6_Movie,,,"002 Generate Movie (4) 
CHan6 [-0.1, -2.5]  2  4  CMAES 
FC6 x movie space 8096 dimen.  
A little bit too high, But lets try and see. 
New version of GAN space exploration code.  
So FC6 is definitely worse than Natural images interms of stimulation Chan 6  
And Evolution in this vast space seems hard. Maybe do some dimension reduction here . 
BigGAN may be more successful both in its small dimension and in its ""object ness"" 
So it does not go very far.... Even though 20 gens into the evolution.  
Seems there is a bug... the Expon and MaxDist change after the first trial  
Completed  ",Alfa-12112020-002,201112_Alfa_generate_Movie(4),6.0,,4.0,N:\Stimuli\2020-generate-Movie\2020-11-12-Alfa-01\2020-11-12-11-10-38
4.0,Evol_BigGAN_Movie,,,"003 Generate Move (5) 
CHan 6 [-0.1 -2.5] 2 4  CMAES 
BigGAN all  512 d space 
Max Dist 0.7  
Cool the avg firing rate is comparable to natural.  
Evolving!  
BigGAN object based image is harder for him to fixate? Really 
I'll say today's movie looks better …  
But I did it wrongly that monkey drinks too much for exp 002, so he is less willing to work with this . 
Only goes to block 8 So  not very conclusive.  
Movie definitely drives the neuron more sustained than no movie.  
9 blocks so not conclusive.... 
OK  
Completed  ",Alfa-12112020-003,201112_Alfa_generate_Movie(5),6.0,,4.0,N:\Stimuli\2020-generate-Movie\2020-11-12-Alfa-02\2020-11-12-12-24-55
,BigGAN_FC6,,,"Evolved BigGAN and fc6 on chan 32 [-2.6, -1.9] size 3 degrees, fc6 yes, bigGAN no. Perf ~30% (stubborn monkey) ",Alfa-16112020-001,201116_Alfa_generate_BigGAN(1),32.0,,3.0,N:\Stimuli\2020-BigGAN\2020-11-16-Alfa-02\2020-11-16-13-21-55
,,,,"Ran refinements, finding the blur level may not have worked, refining the RF (via blur-occlusion) appeared to work but took 10 blocks. (not much change from 5-10 so maybe 5 was OK). The blur level showed no decrease in blur with sigma=30 (gaussian blur), so that may simply be too little blur.  ",Alfa-16112020-002,201116_Alfa_evolution_refinement(1),,,,N:\Stimuli\2020-evoRefine\2020-11-16-Alfa-01\2020-11-16-14-17-59
,,,,"Generate  movie with fc6 and stepByTangent=0 (the movie can span any distance in fc6 space, whereas with stepByTangent=1 it is constrained). Only got 10 blocks. Then it was time to go. Looks like a strong start to an evolution, but with 10 blocks it is inconclusive.  ",Alfa-16112020-003,201116_Alfa_generate_Movie,,,,N:\Stimuli\2020-generate-Movie\2020-11-16-Alfa-01
,,,,,Alfa-16112020-004,201116_Alfa_rfMapper_basic,,,,
,,,,,Alfa-18112020-001,201118_Alfa_rfMapper_basic,,,,
,,,,Only evolved fc6 unit 6 ,Alfa-18112020-002,201118_Alfa_generate_BigGAN(1),6.0,,,N:\Stimuli\2020-BigGAN\2020-11-18-Alfa-01\2020-11-18-10-52-13
,,,,"Modified the refinements (bigger blur, which was unecessary – longer pinscreen), pinscreen looks like it did not converge. The scaling factor was still poorly set for this one. I have since restored settings, only allowing for two iterations of the initial phase.  
The only modification was the (erroneous) increase of the sigmoid scaling factor for normalizing the firing rates in pinscreen. Pinscreen did not converge.  ",Alfa-18112020-003,201118_Alfa_evolution_refinement(1),,,,N:\Stimuli\2020-evoRefine\2020-11-18-Alfa-01\2020-11-18-11-59-04
,,,,,Alfa-19112020-001,201119_Alfa_rfMapper_basic,,,,
,,,,,Alfa-19112020-002,201119_Alfa_generate_BigGAN(1),,,,N:\Stimuli\2020-BigGAN\2020-11-19-Alfa-01\2020-11-19-11-08-34
,,,,,Alfa-19112020-003,201119_Alfa_evolution_refinement(1),,,,N:\Stimuli\2020-evoRefine\2020-11-19-Alfa-01\2020-11-19-12-00-25
,,,,,Alfa-19112020-004,201119_Alfa_evolution_refinement(2),,,,N:\Stimuli\2020-evoRefine\2020-11-19-Alfa-01\2020-11-19-12-25-27
,,,,Alfa was reluctanct to cooperate. We had a lot of trouble with eye scan. It would not track weel (we adjusted focus). The motion is limited.  ,Alfa-23112020-001,201123_Alfa_rfMapper_basic,,,,
,,,,"Eye scan trouble continued, we had trouble getting calibrations.  
Evolved (unsuccessfully) fc6 only, [-0.3,-2.3] 3.5 1 CMAES.  Also tried channels 2 and 22. Nothing evolved. I was not able to test the evolution refinements.  ",Alfa-23112020-002,201123_Alfa_generate_BigGAN(1),,,,N:\Stimuli\2020-BigGAN\2020-11-23-Alfa-01\2020-11-23-11-27-38
,Evol_FC6_Movie,,,"Channel 6 LOVES IT!, grrr. It's good that motion works. One possible confound is the length of the  video. (maybe it works only because it averages over a longer period). A curious feature of these videos is the presence of stationary artifacts (e.g. cat face). In particular we have a brown blob in the middle.  ",Alfa-23112020-003,201123_Alfa_generate_Movie(1),6.0,,,N:\Stimuli\2020-GANmovies\2020-11-23-Alfa-01\2020-11-23-11-51-07
,,,,"11/25/20. James said run gen movie. IT perfered but I can do V1 or V4 as well. Leave paramenters the same in code, just change ref images, location, size.  Rf map start at 944. 5 blocks stop at 950.  complete ",Alfa-25112020-001,201125_Alfa_rfMapper_basic,,,,
5.0,Evol_FC6_Movie,,,"12 (0, -0.8) 3 1 hash, 5/5. Start at 956. Gen Movie, fc6. I noticed it leaves the dot on after the first block, when loading the second, but not after the subsequent blocks. Needs fixed. Psth doesn’t look great to start off, we will see. Natural and evo images started off around same s/s. Ouh, block 7, starting to like the movie, really visually responsive. Block 10, fc6 is climbing! Wow its climbing like crazy, is this real? Natural image dipped down a bit, but channel seems stable. As it reacts to movies does it start to react to still images less? Made fix radius 0.9 at block 20, he started trying to cheat. Looks to be done climbing, ill give it a few more. 23 blocks stop at 1017.  complete 
Oata Transfe,• Opbons,. _ ",Alfa-25112020-002,201125_Alfa_generate_Movie(1),12.0,,3.0,N:\Stimuli\2020-GANmovies\2020-11-25-Alfa-01\2020-11-25-09-56-27
5.0,BigGAN_FC6,,,"Ch 12 (0, -0.8) 3 1 hash 5/5. Fc6 vs BG with still images, see how it climbs. Start at 1021. Both fc6 and BG look to be climbing at block 7. 11 blocks in, both still climbing. Fc6 is making a similar image to the movie, a redish brown oval on left side, white on right. BG is making a blurry busy brown image, kinda looks like ferret in grass. 23 blocks stop at 1048. complete 
Abort. CH 7 (–0.8, -1.8) 4 degrees, hash 5/5. Fc6 start at 1154. He doesn’t want to work...... nope hes done.  stop at 11, only 2 blocks. I want him to work for a few more minutes though so he doesn’t waste juice. Done working at 1103.  
Second attempt, first we had the array plugged in wrong.  ",Alfa-25112020-003,201125_Alfa_generate_BigGAN,12.0,,3.0,N:\Stimuli\2020-BigGAN\2020-11-25-Alfa-02\2020-11-25-10-21-04
,,,,"Only successful evolution today (chan 32, -0.65, -1.6, 3 fc6 only). A lot of computer and monkey trouble (stubborn, misses Mary?) ",Alfa-01122020-002,201201_Alfa_generate_BigGAN(1),32.0,,3.0,N:\Stimuli\2020-BigGAN\2020-12-01-Alfa-01\2020-12-01-12-46-50
,,,,"This time the blur converged to a moderate level. Last time channel 32 showed now reduction in firing rate when the image was blurred to a solid color. This time it was visibly blurred but many details still visible. The oclusion was somewhat different, a horizontal as opposed to slanted bar. Drift may explain both findings. The receptive field location was also different.  
2020/12/03 ",Alfa-01122020-003,201201_Alfa_evolution_refinement(1),,,,N:\Stimuli\2020-evoRefine\2020-12-01-Alfa-01\2020-12-01-13-15-23
,,,201203_Alfa_Video 1 ,RFMapper ,Alfa-03122020-001,201203_Alfa_rfMapper_basic,,,,
1.0,Evol_BigGAN_full_Movie,,201203_Alfa_Video 2 ,"Generate Movie (3) 
BigGAN full space movie.  
BigGAN full space 256d movie CMAES  
chan 26 unit 1 [-1.5 2] 4.5  
Fixation is hard..... 
Record video of monkey face  
This guy is DEFINITELY evolving , in a quite steady pace.  
Not sure how far this will go!  
Interesting part is the baseline rate goes up as well.....Leakage of firing activity from movie to image?  
Or  
I think this guy converged...?  
I'll try FC6 GAN on it again.  
Wow....Keeps evolving this guy.  
I think this guy converged... 37 blocks completed!  
32mins exp. 
Cool!  
WebCam Video 2  ",Alfa-03122020-002,201203_Alfa_generate_Movie(3),26.0,,4.5,N:\Stimuli\2020-GANmovies\2020-12-03-Alfa-01\2020-12-03-11-13-47
1.0,Evol_FC6_Movie_top,,201203_Alfa_Video 3 ,"Generate Movie (4) 
FC6 top 500d space movie.   
CMAES_Hessian (just cut off no rescaling.) 
Concat two CMAES_Hessian Optimizers to optimize ref vec and tangent vect in separaton  
  
chan 26 unit 1 [-1.5 2] 4.5  
Evolving FC6 but restraint it to top eigenspace.  
It's evolving but seems it has off response instead of on response.  
I'll say a little bit less successful than the BigGAN full space?  
Yeah actually the speed of movie is important, but seems unable to optimize it online  
top 500d  
The thing falls apart at the final moment...But evolve back to normal....  
20blocks. 
Video 3  ",Alfa-03122020-003,201203_Alfa_generate_Movie(4),26.0,,4.5,N:\Stimuli\2020-GANmovies\2020-12-03-Alfa-02\2020-12-03-12-10-35
,FreeviewMovie,,201203_Alfa_Video 4 ,"FreeView Movie1 
Video 4 
FreeViewMovie 2 
Videoa 5 
FreeViewMovie  3  
Video 6  
Everything works better for IT if you take more blocks. I did 10 blocks. I started my scrutiny of the results by looking for ""good"" PSTHs. Then I looked to see which scale had the lowest p-value (never scale 1, rarely scale 3). Here is a list of good IT PSTH's 1,2,3,6,7,9,15*,16*,18,24,30*,32,29** (*-> only scale 1, **-> only scale 3). I did not record which had lower p-values in that list. Sometimes the PSTH only looked good in certain scales.  ",Alfa-03122020-004,201203_Alfa_freeview_movie(1),,,,N:\Stimuli\2020-FreeviewMovie
,FC6Evol,,,"Success! Chan 6 [0.2, -2.2] , looks like a mammal fetus (otter?) ",Alfa-07122020-002,201207_Alfa_generate_BigGAN(1),6.0,,,N:\Stimuli\2020-BigGAN\2020-12-07-Alfa-01\2020-12-07-11-22-16
,,,,"See: ""N:\Stimuli\2020-evoRefine\2020-12-07-Alfa-01\2020-12-07-11-57-28\block014_thread001_gen_gen013_000739.bmp"" 
The occlusion testing identified a little bird head. 
Blur optimization found that it is invariant to *moderate* blur.  ",Alfa-07122020-003,201207_Alfa_evolution_refinement(1),,,,N:\Stimuli\2020-evoRefine\2020-12-07-Alfa-01\2020-12-07-11-57-28
,FC6Evol,,,"Success again! Chan 6 [0.2, -2.2] , looks like an even more stylized sloth from the movie ice-age. Two beady little eyes in the middle, sometimes just one eye (in which case it looks like a side view of an ant-eater) ",Alfa-07122020-004,201207_Alfa_generate_BigGAN(2),6.0,,,N:\Stimuli\2020-BigGAN\2020-12-07-Alfa-01\2020-12-07-12-12-10
,,,,"The occlusion clearly found the eye. ""N:\Stimuli\2020-evoRefine\2020-12-07-Alfa-01\2020-12-07-12-36-09\block011_thread001_gen_gen010_000596.bmp"" 
The eye is below a ""bulge"" (like top of head). That head-top is right where the bird was. I may have had the eye not quite centered for this one.  
Blur optimizer found responses were invariant to *high* blur ",Alfa-07122020-005,201207_Alfa_evolution_refinement(2),,,,N:\Stimuli\2020-evoRefine\2020-12-07-Alfa-01\2020-12-07-12-36-09
,,,,I re-ran refinements with more care to do the eye calibration. They eye is emphasized less relative to the head-bulge. Still likes high blur. ,Alfa-07122020-006,201207_Alfa_evolution_refinement(3),,,,N:\Stimuli\2020-evoRefine\2020-12-07-Alfa-01\2020-12-07-12-47-48
,,,201209_Alfa_Video 8 ,"20201209  
RF Mapping  
Tune the gain and exposure of video for maimal quality.  
6:40s min  ",Alfa-09122020-001,201209_Alfa_rfMapper_basic,,,,
1.0,Evol_BigGAN_Movie,,201209_Alfa_Video 9 ,"Movie Evolution  
20 BigGAN full space, SU 1  
20 [-2.8 -4.5] 5 1  
This cell is really good at movie!  
Really good PSTH for moth static images and movies.  
He is performing great!  
Note the static image response seems to decay steadily. 
OK it's evolving but just a bit slow 
This guy evolves a dog / cat and then a sheep?!  
This cell is great!  
So now a black sheep;…. 
To me it's evolving, but a small amount  
Back on top now! Successful  
Completed  ",Alfa-09122020-002,201209_Alfa_generate_Movie,20.0,,5.0,N:\Stimuli\2020-GANmovies\2020-12-09-Alfa-01\2020-12-09-11-53-29
1.0,BigGAN_full_FC6,,201209_Alfa_Video 11 ,"Generate BigGAN 
20 [-2.8 -4.5] 5 1  BigGAN full CMAES 
FC6 CMAES Hessian top eignes  
No evolution happening!  
No evolution happening AT ALL  
So this is definitely a cell that has tuning ovr space of movies but not to images per se!  
How cool is that. 
Closely match the evolution gens.  
Lets test if these neurons are really not evolving flat  
24 mins! So it's quite flat.  
This unit seems not able to be evolved using static images.  
Completed  ",Alfa-09122020-004,201209_Alfa_generate_BigGAN(2),20.0,,5.0,N:\Stimuli\2020-BigGAN\2020-12-09-Alfa-01\2020-12-09-12-29-46
,FreeviewMovie,,201209_Alfa_Video 12 ,"Movie Freeview. 
120sec movie maybe too long   
Completed  ",Alfa-09122020-005,201209_Alfa_freeview_movie(8),,,,N:\Stimuli\2020-FreeviewMovie
,FreeviewMovie,,201209_Alfa_Video 13 ,"Movie Freeview  
15 sec movie  
Completed  ",Alfa-09122020-006,201209_Alfa_freeview_movie(9),,,,N:\Stimuli\2020-FreeviewMovie
,FreeviewMovie,,201209_Alfa_Video 14 ,"Movie Freeview  
12 sec movie 
Completed  ",Alfa-09122020-007,201209_Alfa_freeview_movie(10),,,,N:\Stimuli\2020-FreeviewMovie
1.0,FC6Evol,,,"Failed evolution on Chan 20 [-0.5 -3.7]. I ran it for 18 or 19 generations. Chan 20 was such a beautifully isolated single unit that I tried two more times with different image sizes (3.7 and 4.5). None evolved. I really wanted a static image evolution so I did not try movie. Binxu already knows it loves movies.  
Completed  ",Alfa-10122020-002,201210_Alfa_generate_BigGAN(1),20.0,,,N:\Stimuli\2020-BigGAN\2020-12-10-Alfa-01\2020-12-10-10-25-43
,,,,RFMapping ,Alfa-16122020-001,201216_Alfa_rfMapper_basic,,,,
,GANMovie,,201216_Alfa_Video 23 ,"BigGAN movie same as 11-06 movie  
[-1.5 -2.5] 5 deg cover the rf for many IT cells  
OK now he is doing better 
In this setting the fixation dot is still visible. So the channel with RF covering fovea cannot be trusted, the non-foveal signal is more meaningful . Nevertheless let's see the signals in the majority of IT channels.  
Really quick exp, 5 blocks 4 chanels 
7 mins 9 blovkd 
Completed. ",Alfa-16122020-003,201216_Alfa_selectivity_movie(2),,,,N:\Stimuli\2020-MovieStaticCmp\2020-12-16-Alfa-01
,NaturalMovie,,201216_Alfa_Video 24 ,"Bird natural movie.  
Really smooth and fast experiment.  
Maybe go to 9 blocks 
He holds fixation better when he is thirsty and more eager to work.  
Completed 
7 mins 10 blocks pretty good!  ",Alfa-16122020-004,201216_Alfa_selectivity_movie(3),,,,N:\Stimuli\2020-MovieStaticCmp\2020-12-16-Alfa-02
,NaturalMovie_Frame,,201216_Alfa_Video 25 ,"Selectivity Images 
Birds images from the last movie exp 
Maybe 10 mins 10 blocks  
5 mins 10 blocks finished. 
Completed ",Alfa-16122020-005,201216_Alfa_selectivity_basic,,,,N:\Stimuli\2020-MovieStaticCmp\2020-12-16-Alfa-02-Frames
,GANMovie_Frame,,201216_Alfa_Video 26 ,"Selectivity Images.  
The right side of the GAN movie images  
6 mins 9 blocks will be fine  
Completed 
Cool now it's play time  
Neuro Feedback 1 
Monkey looks happy but quite confused.   
Completed 
Neuro Feedback2 
Make the target closer and monkey is even more unwilling to work. 
Completed ",Alfa-16122020-006,201216_Alfa_selectivity_basic(1),,,,N:\Stimuli\2020-MovieStaticCmp\2020-12-16-Alfa-01-Frames
,NeuroFeedback,,,Cool now it's play time  Neuro Feedback 1   Monkey looks happy but quite confused.   Completed ,,201216_Alfa_neuro_feedback(1),,,,
,NeuroFeedback,,,Neuro Feedback2  Make the target closer and monkey is even more unwilling to work.  Completed ,,201216_Alfa_neuro_feedback(2),,,,
,Evol_BigGAN_Movie,,,"001 RFMapping  
Completed ",Alfa-29122020-001,201229_Alfa_rfMapper_basic(1),,,,
1.0,Evol_BigGAN_Movie,,201229_Alfa_Video 27 ,"002  Generate Movie BigGAN  
Starts! 11:19  
20 [-2.5 4.0] 5 1 CMAES 
BigGAN full space  
This time seems to really successful.  
Movie attracts eye gaze much more than others.  
There is a small increase in FR.... ANd then it decays back.   
Wow starts climbing. 
Mid range firing rate climbs a bit.  
Is there any semsntic feature> 
It evolves quite a lot of cats and dogs.... Similar evolution trajectory as last time.  
Evolved activity is more in the sustained part?  
It's definitely evolving but  
This evolution is really similar to the 12/09 one evolving chan 20. The trajectory and what we get is similar.  
Really slow but steady evolve.  
20 mins 30 blocks not bad!  
Is there anything about travelling outside manifold.  
So I think result will still be a small but significant evolution.  
25mins 35 blocks.  
Completed ",Alfa-29122020-002,201229_Alfa_generate_Movie(1),20.0,,5.0,N:\Stimuli\2020-GANmovies\2020-12-29-Alfa-01\2020-12-29-11-19-18
,Masking,,201229_Alfa_Video 28 ,"003 Visual Masking  Evolved images 
Evolved images static images for chan 20  
BigGAN last gen, BigGAN first Gen and FC6 first Gen.  
16 reps in 12 mins.  
Sequence  
12 images 5 different delays 2 durations and 25 blocks of repetations.  
20 mins, 25 blocks masking.  
003 21mins.  
Completed 
13:16 exp  Really successful  
Neural feedback exp .  
8 successful trials.  
He learns how to start the trial he is learning   !!!!!! 
Criterion 2.00 
Scaling 8 
Completed ",Alfa-29122020-003,201229_Alfa_selectivity_Masking,,,5.0,N:\Stimuli\2020-Masking\2020-12-29-Alfa-01
,Evol_BigGAN_Movie,,,"13:36  
Criterion 2.5 
Scaling 8 
Quite hard for  
Completed ",Alfa-29122020-004,201229_Alfa_neuro_feedback(12),,,,
,Evol_BigGAN_Movie,,,"13:40 starts  
OK monkey learns pretty well!  
He learns to look at center to start the game.  
He learns to expect reward when the box cross the line.  
Look at target and then shy away inmediately.  
Success rate is pretty high!  
Criterion 2.25 
Scaling 8 
Not sure why but monkey is still motivated to play.  
Completed ",Alfa-29122020-005,201229_Alfa_neuro_feedback(13),,,,
,,,,"RFMapper starts 11:19 
ends 11:29 
Completed ",Alfa-30122020-001,201230_Alfa_rfMapper_basic,,,,
,StyleGAN_Evol,,,"Generate BigGAN 11:42-12:07 
20 [-2.5  4.0]  5  1  StyleGAN2 Face  
20 [-2.5  4.0]  5  1  StyleGAN2 ImageNet  
Copy reference  
Load 2 generators  pretty fast !  
See how this goes.   
Generally face is better at evoking spikes. 
But the 2 threads are still quite flat. Not evolving really.  
With current StyleGAN2 pipeline seems we cannot evolve this guy  
30 gens 22mins and stop.  
Norm grows too much ~ 25 for each generator.... 
I feel it's already out of sample distributiiiion.  
Back up. 
Completed 
. ",Alfa-30122020-002,201230_Alfa_generate_BigGAN,20.0,,5.0,N:\Stimuli\2020-StyleGAN\2020-12-30-Alfa-01\2020-12-30-11-42-39
,Masking_V1,,,"Selectivity Masking 12:19 
6 gratings of 1 sf  
6 Pasupathy patch of different sort.  
[0 0 ] 3 deg   
OK monkey becomes a bit impatient  
He is tired..... 
I'm tired as well let's finish this.  
23 mins 19 blocks slower  
29 mins  20 blocks ….. Finally  
Completed 
Neuro Feedback  
Now it's the fun time.  
I let the fixation dot appear!  
And flush the spikes after fixation is acquired each gen.  
8 scaling 2.25 criter may be too high?   ",Alfa-30122020-004,201230_Alfa_selectivity_Masking(1),,,,N:\Stimuli\2020-Masking\2020-12-30-Alfa-01
,NeuroFeedback,,,"13:17 Neuro Feedback  
8 Scaling 2 criterion  
IT Firing rate.  
He starts to close his eyes 
Completed (The experimental code has bug ) 
2 8 Debug the wrong code for fetching spikes, now we really get spontaneous activity!  
5 8 still too easy. Debug the 
Criter 5 scaling 20 Still easy  
He can get there every time!  
13:31  
Debug the trial number  
2d control V1 controls Y IT controls X 
Scaling 30, Criterion 10 this is hard for him!  ",Alfa-30122020-005,201230_Alfa_neuro_feedback(2),,,,
,NeuroFeedback,,,"(7) crashed  
The monkey can close his eye but stilll push the bar 
And seems IT dimension push the bar further than V1 dimension.....?  
Is that true 
V1 V4 Firing rate  
Completed ",Alfa-30122020-006,201230_Alfa_neuro_feedback(8),,,,
,NeuroFeedback,,,"Swap X,Y Control  
At first still IT dimension travel further.  
But? Can he learns to control V1 V4 signal later?  
ITj dimension is pushed further than V1 dimension.  
He failed a lot.  
Completed ",Alfa-30122020-007,201230_Alfa_neuro_feedback(9),,,,
,,,,"004  11:27 
RFMapper (2) 
Finally the system is at the normal speed.  
ITI is one sec?! Much slower maybe it's the spike processing time? 
I guess it's the processing time.  
Spent 14    mins on RFMapping  
Completed ",Alfa-05012021-004,210105_Alfa_rfMapper_basic(2),,,,
,Evol_BigGAN_Movie,,,"007 12:21 Genmov(2)  
006 005 failed with various reasons.... Plex Remote disconnected for one and reference not copy for another  
Chan 6 [0 -4 ] 1  5 deg  CMAES  BigGAN  
Movie Evolution  
So it's evolving, increasing firing rate in some fashion. But not very dramatic 
OK it stuck there. 
I feel I reached this image before …. 
 I will say this is not successful.  
Maybe it’s eye signal noisier? 
This is very much not successful…..Scores seems to drop as well as natural image firing rate. 
30 gens 22mins 
Completed    
008 GenMov(3)  
20 [-2.5 4.0] 5 1 CMAES 
BigGAN full space  
Seems no response in that unit totally…..  
OK this will not work….. 
No a spike at all???We get that unit during RFMapping but lose it during recording? 
Failed ",Alfa-05012021-007,210105_Alfa_generate_Movie(2),6.0,,5.0,N:\Stimuli\2020-GANmovies\2021-01-05-Alfa-01\2021-01-05-12-21-04
